CVE,Published,Modified,Status
CVE-2020-13507,2020-09-24T15:15:13.843,2023-11-07T03:16:41.817,Rejected
CVE-2020-13521,2020-09-24T15:15:14.000,2023-11-07T03:16:42.420,Rejected
CVE-2020-35076,2020-12-10T23:15:13.363,2023-11-07T03:21:52.237,Rejected
CVE-2020-35090,2020-12-10T23:15:13.427,2023-11-07T03:21:52.280,Rejected
CVE-2020-15442,2021-05-27T21:15:19.623,2023-11-07T03:17:34.030,Rejected
CVE-2020-15454,2021-05-27T21:15:20.060,2023-11-07T03:17:37.210,Rejected
CVE-2020-15439,2021-05-27T21:15:19.513,2023-11-07T03:17:33.320,Rejected
CVE-2020-15458,2021-05-27T21:15:20.227,2023-11-07T03:17:38.220,Rejected
CVE-2020-15462,2021-05-27T21:15:20.363,2023-11-07T03:17:39.190,Rejected
CVE-2020-15463,2021-05-27T21:15:20.400,2023-11-07T03:17:39.433,Rejected
CVE-2020-15459,2021-05-27T21:15:20.260,2023-11-07T03:17:38.463,Rejected
CVE-2020-15438,2021-05-27T21:15:19.477,2023-11-07T03:17:33.097,Rejected
CVE-2020-15455,2021-05-27T21:15:20.110,2023-11-07T03:17:37.447,Rejected
CVE-2020-15443,2021-05-27T21:15:19.667,2023-11-07T03:17:34.260,Rejected
CVE-2020-15448,2021-05-27T21:15:19.847,2023-11-07T03:17:35.607,Rejected
CVE-2020-15464,2021-05-27T21:15:20.437,2023-11-07T03:17:39.673,Rejected
CVE-2020-15444,2021-05-27T21:15:19.707,2023-11-07T03:17:34.497,Rejected
CVE-2020-15452,2021-05-27T21:15:19.987,2023-11-07T03:17:36.630,Rejected
CVE-2020-15453,2021-05-27T21:15:20.020,2023-11-07T03:17:36.927,Rejected
CVE-2020-15445,2021-05-27T21:15:19.743,2023-11-07T03:17:34.740,Rejected
CVE-2020-15465,2021-05-27T21:15:20.470,2023-11-07T03:17:39.907,Rejected
CVE-2020-15449,2021-05-27T21:15:19.883,2023-11-07T03:17:35.843,Rejected
CVE-2020-15450,2021-05-27T21:15:19.920,2023-11-07T03:17:36.093,Rejected
CVE-2020-15446,2021-05-27T21:15:19.780,2023-11-07T03:17:34.980,Rejected
CVE-2020-15447,2021-05-27T21:15:19.810,2023-11-07T03:17:35.273,Rejected
CVE-2020-15451,2021-05-27T21:15:19.953,2023-11-07T03:17:36.337,Rejected
CVE-2020-15456,2021-05-27T21:15:20.153,2023-11-07T03:17:37.690,Rejected
CVE-2020-15440,2021-05-27T21:15:19.547,2023-11-07T03:17:33.553,Rejected
CVE-2020-15460,2021-05-27T21:15:20.297,2023-11-07T03:17:38.703,Rejected
CVE-2020-15461,2021-05-27T21:15:20.327,2023-11-07T03:17:38.957,Rejected
CVE-2020-15441,2021-05-27T21:15:19.583,2023-11-07T03:17:33.783,Rejected
CVE-2020-15457,2021-05-27T21:15:20.193,2023-11-07T03:17:37.967,Rejected
CVE-2020-10026,2020-05-11T23:15:11.723,2023-11-07T03:14:04.970,Rejected
CVE-2020-10020,2020-03-07T00:15:13.037,2023-11-07T03:14:04.437,Rejected
CVE-2020-10025,2020-05-11T23:15:11.660,2023-11-07T03:14:04.747,Rejected
CVE-2020-16110,2021-01-27T15:15:10.450,2023-11-07T03:18:06.900,Rejected
CVE-2020-16106,2021-01-27T15:15:10.263,2023-11-07T03:18:04.150,Rejected
CVE-2020-16107,2021-01-27T15:15:10.310,2023-11-07T03:18:04.700,Rejected
CVE-2020-16111,2021-01-27T15:15:10.480,2023-11-07T03:18:07.690,Rejected
CVE-2020-16196,2020-12-10T23:15:11.317,2023-11-07T03:18:13.300,Rejected
CVE-2020-16114,2021-01-27T15:15:10.623,2023-11-07T03:18:09.843,Rejected
CVE-2020-16115,2021-01-27T15:15:10.667,2023-11-07T03:18:10.700,Rejected
CVE-2020-16186,2020-08-12T21:15:12.237,2023-11-07T03:18:13.233,Rejected
CVE-2020-16112,2021-01-27T15:15:10.527,2023-11-07T03:18:08.433,Rejected
CVE-2020-16132,2020-12-31T01:15:12.647,2023-11-07T03:18:12.170,Rejected
CVE-2020-16108,2021-01-27T15:15:10.357,2023-11-07T03:18:05.333,Rejected
CVE-2020-16149,2020-09-03T15:15:11.363,2023-11-07T03:18:12.687,Rejected
CVE-2020-16109,2021-01-27T15:15:10.403,2023-11-07T03:18:06.037,Rejected
CVE-2020-16113,2021-01-27T15:15:10.577,2023-11-07T03:18:09.090,Rejected
CVE-2020-16105,2021-01-27T15:15:10.200,2023-11-07T03:18:03.500,Rejected
CVE-2020-18666,2021-06-24T16:15:08.283,2023-11-07T03:19:16.320,Rejected
CVE-2020-6153,2020-09-24T15:15:15.640,2023-11-07T03:24:12.740,Rejected
CVE-2020-8697,2023-03-22T14:15:15.083,2023-11-07T03:26:42.370,Rejected
CVE-2020-8628,2021-04-08T15:15:13.963,2023-11-07T03:26:39.767,Rejected
CVE-2020-8686,2023-03-22T14:15:15.030,2023-11-07T03:26:41.257,Rejected
CVE-2020-8673,2023-03-22T14:15:14.963,2023-11-07T03:26:40.970,Rejected
CVE-2020-8668,2023-03-22T14:15:14.907,2023-11-07T03:26:40.737,Rejected
CVE-2020-8629,2021-04-08T15:15:14.027,2023-11-07T03:26:40.043,Rejected
CVE-2020-8630,2021-04-08T15:15:14.073,2023-11-07T03:26:40.283,Rejected
CVE-2020-8626,2021-04-08T15:15:13.793,2023-11-07T03:26:39.237,Rejected
CVE-2020-8627,2021-04-08T15:15:13.887,2023-11-07T03:26:39.507,Rejected
CVE-2020-8699,2023-03-22T14:15:15.137,2023-11-07T03:26:42.743,Rejected
CVE-2020-28296,2021-01-26T18:15:48.490,2023-11-07T03:21:12.293,Rejected
CVE-2020-28275,2020-12-29T17:15:12.457,2023-11-07T03:21:09.213,Rejected
CVE-2020-28297,2021-01-26T18:15:48.553,2023-11-07T03:21:12.533,Rejected
CVE-2020-28290,2021-01-26T18:15:48.147,2023-11-07T03:21:10.707,Rejected
CVE-2020-28286,2021-01-26T18:15:47.927,2023-11-07T03:21:09.763,Rejected
CVE-2020-28287,2021-01-26T18:15:47.990,2023-11-07T03:21:09.997,Rejected
CVE-2020-28291,2021-01-26T18:15:48.207,2023-11-07T03:21:10.960,Rejected
CVE-2020-28288,2021-01-26T18:15:48.037,2023-11-07T03:21:10.233,Rejected
CVE-2020-28284,2021-01-26T18:15:47.817,2023-11-07T03:21:09.303,Rejected
CVE-2020-28292,2021-01-26T18:15:48.270,2023-11-07T03:21:11.230,Rejected
CVE-2020-28293,2021-01-26T18:15:48.317,2023-11-07T03:21:11.547,Rejected
CVE-2020-28285,2021-01-26T18:15:47.863,2023-11-07T03:21:09.527,Rejected
CVE-2020-28289,2021-01-26T18:15:48.100,2023-11-07T03:21:10.477,Rejected
CVE-2020-28294,2021-01-26T18:15:48.380,2023-11-07T03:21:11.793,Rejected
CVE-2020-28298,2021-01-26T18:15:48.613,2023-11-07T03:21:12.773,Rejected
CVE-2020-28299,2021-01-26T18:15:48.660,2023-11-07T03:21:13.013,Rejected
CVE-2020-28295,2021-01-26T18:15:48.427,2023-11-07T03:21:12.050,Rejected
CVE-2020-12554,2022-12-30T22:15:11.747,2023-11-07T03:15:32.220,Rejected
CVE-2020-12542,2022-12-30T22:15:11.157,2023-11-07T03:15:29.297,Rejected
CVE-2020-12515,2022-12-30T22:15:10.400,2023-11-07T03:15:25.933,Rejected
CVE-2020-12581,2022-12-30T22:15:13.210,2023-11-07T03:15:38.927,Rejected
CVE-2020-12539,2022-12-30T22:15:11.007,2023-11-07T03:15:28.570,Rejected
CVE-2020-12578,2022-12-30T22:15:13.070,2023-11-07T03:15:38.187,Rejected
CVE-2020-12558,2022-12-30T22:15:11.953,2023-11-07T03:15:33.170,Rejected
CVE-2020-12562,2022-12-30T22:15:12.280,2023-11-07T03:15:34.167,Rejected
CVE-2020-12535,2022-12-30T22:15:10.803,2023-11-07T03:15:27.597,Rejected
CVE-2020-12574,2022-12-30T22:15:12.873,2023-11-07T03:15:37.187,Rejected
CVE-2020-12575,2022-12-30T22:15:12.923,2023-11-07T03:15:37.423,Rejected
CVE-2020-12534,2022-12-30T22:15:10.743,2023-11-07T03:15:27.367,Rejected
CVE-2020-12563,2022-12-30T22:15:12.330,2023-11-07T03:15:34.410,Rejected
CVE-2020-12559,2022-12-30T22:15:12.057,2023-11-07T03:15:33.407,Rejected
CVE-2020-12579,2022-12-30T22:15:13.117,2023-11-07T03:15:38.430,Rejected
CVE-2020-12538,2022-12-30T22:15:10.957,2023-11-07T03:15:28.333,Rejected
CVE-2020-12580,2022-12-30T22:15:13.163,2023-11-07T03:15:38.680,Rejected
CVE-2020-12543,2022-12-30T22:15:11.210,2023-11-07T03:15:29.537,Rejected
CVE-2020-12555,2022-12-30T22:15:11.793,2023-11-07T03:15:32.453,Rejected
CVE-2020-12548,2022-12-30T22:15:11.453,2023-11-07T03:15:30.727,Rejected
CVE-2020-12564,2022-12-30T22:15:12.380,2023-11-07T03:15:34.643,Rejected
CVE-2020-12533,2022-12-30T22:15:10.687,2023-11-07T03:15:27.117,Rejected
CVE-2020-12572,2022-12-30T22:15:12.777,2023-11-07T03:15:36.713,Rejected
CVE-2020-12552,2022-12-30T22:15:11.657,2023-11-07T03:15:31.720,Rejected
CVE-2020-12544,2022-12-30T22:15:11.257,2023-11-07T03:15:29.770,Rejected
CVE-2020-12587,2022-12-30T22:15:13.517,2023-11-07T03:15:40.367,Rejected
CVE-2020-12568,2022-12-30T22:15:12.577,2023-11-07T03:15:35.733,Rejected
CVE-2020-12591,2022-12-30T22:15:13.733,2023-11-07T03:15:41.383,Rejected
CVE-2020-12590,2022-12-30T22:15:13.687,2023-11-07T03:15:41.147,Rejected
CVE-2020-12586,2022-12-30T22:15:13.467,2023-11-07T03:15:40.127,Rejected
CVE-2020-12569,2022-12-30T22:15:12.627,2023-11-07T03:15:35.997,Rejected
CVE-2020-12545,2022-12-30T22:15:11.307,2023-11-07T03:15:30.013,Rejected
CVE-2020-12553,2022-12-30T22:15:11.703,2023-11-07T03:15:31.963,Rejected
CVE-2020-12573,2022-12-30T22:15:12.823,2023-11-07T03:15:36.957,Rejected
CVE-2020-12532,2022-12-30T22:15:10.627,2023-11-07T03:15:26.797,Rejected
CVE-2020-12565,2022-12-30T22:15:12.430,2023-11-07T03:15:34.877,Rejected
CVE-2020-12549,2022-12-30T22:15:11.503,2023-11-07T03:15:30.977,Rejected
CVE-2020-12570,2022-12-30T22:15:12.677,2023-11-07T03:15:36.230,Rejected
CVE-2020-12531,2022-12-30T22:15:10.517,2023-11-07T03:15:26.580,Rejected
CVE-2020-12566,2022-12-30T22:15:12.477,2023-11-07T03:15:35.133,Rejected
CVE-2020-12589,2022-12-30T22:15:13.633,2023-11-07T03:15:40.843,Rejected
CVE-2020-12585,2022-12-30T22:15:13.417,2023-11-07T03:15:39.887,Rejected
CVE-2020-12546,2022-12-30T22:15:11.357,2023-11-07T03:15:30.253,Rejected
CVE-2020-12550,2022-12-30T22:15:11.553,2023-11-07T03:15:31.220,Rejected
CVE-2020-12551,2022-12-30T22:15:11.607,2023-11-07T03:15:31.473,Rejected
CVE-2020-12547,2022-12-30T22:15:11.403,2023-11-07T03:15:30.493,Rejected
CVE-2020-12584,2022-12-30T22:15:13.363,2023-11-07T03:15:39.650,Rejected
CVE-2020-12592,2022-12-30T22:15:13.780,2023-11-07T03:15:41.623,Rejected
CVE-2020-12567,2022-12-30T22:15:12.527,2023-11-07T03:15:35.497,Rejected
CVE-2020-12588,2022-12-30T22:15:13.583,2023-11-07T03:15:40.603,Rejected
CVE-2020-12571,2022-12-30T22:15:12.727,2023-11-07T03:15:36.467,Rejected
CVE-2020-12583,2022-12-30T22:15:13.310,2023-11-07T03:15:39.413,Rejected
CVE-2020-12540,2022-12-30T22:15:11.057,2023-11-07T03:15:28.813,Rejected
CVE-2020-12556,2022-12-30T22:15:11.843,2023-11-07T03:15:32.690,Rejected
CVE-2020-12576,2022-12-30T22:15:12.970,2023-11-07T03:15:37.660,Rejected
CVE-2020-12537,2022-12-30T22:15:10.910,2023-11-07T03:15:28.090,Rejected
CVE-2020-12560,2022-12-30T22:15:12.180,2023-11-07T03:15:33.637,Rejected
CVE-2020-12561,2022-12-30T22:15:12.230,2023-11-07T03:15:33.870,Rejected
CVE-2020-12536,2022-12-30T22:15:10.860,2023-11-07T03:15:27.850,Rejected
CVE-2020-12520,2022-12-30T22:15:10.457,2023-11-07T03:15:26.223,Rejected
CVE-2020-12577,2022-12-30T22:15:13.023,2023-11-07T03:15:37.930,Rejected
CVE-2020-12557,2022-12-30T22:15:11.903,2023-11-07T03:15:32.937,Rejected
CVE-2020-12541,2022-12-30T22:15:11.103,2023-11-07T03:15:29.063,Rejected
CVE-2020-12582,2022-12-30T22:15:13.263,2023-11-07T03:15:39.167,Rejected
CVE-2020-14467,2020-06-22T00:15:10.070,2023-11-07T03:17:14.440,Rejected
CVE-2020-14476,2020-07-08T15:15:11.127,2023-11-07T03:17:14.560,Rejected
CVE-2020-14495,2020-09-25T18:15:14.897,2023-11-07T03:17:14.943,Rejected
CVE-2020-0435,2020-09-17T19:15:13.423,2023-11-07T03:13:53.600,Rejected
CVE-2020-0487,2020-12-15T16:15:13.917,2023-11-07T03:13:54.180,Rejected
CVE-2020-8842,2020-04-21T14:15:11.363,2023-11-07T03:26:46.330,Rejected
CVE-2020-6597,2023-05-12T05:15:13.973,2023-11-07T03:24:54.677,Rejected
CVE-2020-6596,2023-05-12T05:15:13.933,2023-11-07T03:24:53.273,Rejected
CVE-2020-6591,2023-05-12T05:15:13.743,2023-11-07T03:24:47.213,Rejected
CVE-2020-6589,2023-05-12T05:15:13.707,2023-11-07T03:24:46.047,Rejected
CVE-2020-6593,2023-05-12T05:15:13.817,2023-11-07T03:24:49.927,Rejected
CVE-2020-6592,2023-05-12T05:15:13.777,2023-11-07T03:24:48.590,Rejected
CVE-2020-6595,2023-05-12T05:15:13.890,2023-11-07T03:24:52.393,Rejected
CVE-2020-6599,2023-05-12T05:15:14.043,2023-11-07T03:24:57.213,Rejected
CVE-2020-6598,2023-05-12T05:15:14.007,2023-11-07T03:24:55.710,Rejected
CVE-2020-6594,2023-05-12T05:15:13.853,2023-11-07T03:24:51.220,Rejected
CVE-2020-26159,2020-09-30T21:15:13.357,2023-11-07T03:20:30.767,Rejected
CVE-2020-26156,2020-10-27T18:15:12.513,2023-11-07T03:20:30.720,Rejected
CVE-2020-16598,2020-12-09T21:15:15.303,2023-11-07T03:18:16.650,Rejected
CVE-2020-16526,2021-01-12T22:15:12.337,2023-11-07T03:18:16.307,Rejected
CVE-2020-36123,2022-03-10T17:41:20.330,2024-05-02T22:15:07.230,Rejected
CVE-2020-24466,2023-03-22T14:15:12.410,2023-11-07T03:19:55.287,Rejected
CVE-2020-24470,2023-03-22T14:15:12.617,2023-11-07T03:19:56.250,Rejected
CVE-2020-24484,2023-03-22T14:15:13.037,2023-11-07T03:19:58.183,Rejected
CVE-2020-24471,2023-03-22T14:15:12.670,2023-11-07T03:19:56.483,Rejected
CVE-2020-24467,2023-03-22T14:15:12.460,2023-11-07T03:19:55.520,Rejected
CVE-2020-24488,2023-03-22T14:15:13.143,2023-11-07T03:19:58.660,Rejected
CVE-2020-24483,2023-03-22T14:15:12.977,2023-11-07T03:19:57.933,Rejected
CVE-2020-24476,2023-03-22T14:15:12.770,2023-11-07T03:19:56.977,Rejected
CVE-2020-24499,2023-03-22T14:15:13.197,2023-11-07T03:19:58.960,Rejected
CVE-2020-24477,2023-03-22T14:15:12.820,2023-11-07T03:19:57.190,Rejected
CVE-2020-24461,2023-03-22T14:15:12.207,2023-11-07T03:19:54.353,Rejected
CVE-2020-24478,2023-03-22T14:15:12.873,2023-11-07T03:19:57.437,Rejected
CVE-2020-24463,2023-03-22T14:15:12.260,2023-11-07T03:19:54.593,Rejected
CVE-2020-24459,2023-03-22T14:15:12.157,2023-11-07T03:19:54.123,Rejected
CVE-2020-24479,2023-03-22T14:15:12.927,2023-11-07T03:19:57.673,Rejected
CVE-2020-24472,2023-03-22T14:15:12.720,2023-11-07T03:19:56.717,Rejected
CVE-2020-24464,2023-03-22T14:15:12.310,2023-11-07T03:19:54.820,Rejected
CVE-2020-24487,2023-03-22T14:15:13.087,2023-11-07T03:19:58.443,Rejected
CVE-2020-24468,2023-03-22T14:15:12.510,2023-11-07T03:19:55.747,Rejected
CVE-2020-24469,2023-03-22T14:15:12.560,2023-11-07T03:19:55.977,Rejected
CVE-2020-24465,2023-03-22T14:15:12.360,2023-11-07T03:19:55.050,Rejected
CVE-2020-24449,2023-03-22T14:15:12.107,2023-11-07T03:19:53.787,Rejected
CVE-2020-9310,2020-05-12T14:15:12.783,2023-11-07T03:26:51.000,Rejected
CVE-2020-13083,2022-01-14T17:15:12.763,2023-11-07T03:16:25.223,Rejected
CVE-2020-13056,2022-01-14T17:15:11.573,2023-11-07T03:16:18.443,Rejected
CVE-2020-13001,2021-06-11T22:15:12.017,2023-11-07T03:16:04.290,Rejected
CVE-2020-13017,2022-01-14T17:15:10.000,2023-11-07T03:16:08.540,Rejected
CVE-2020-13040,2022-01-14T17:15:10.913,2023-11-07T03:16:14.370,Rejected
CVE-2020-13037,2022-01-14T17:15:10.797,2023-11-07T03:16:13.630,Rejected
CVE-2020-13060,2022-01-14T17:15:11.747,2023-11-07T03:16:19.427,Rejected
CVE-2020-13076,2022-01-14T17:15:12.463,2023-11-07T03:16:23.480,Rejected
CVE-2020-13021,2022-01-14T17:15:10.167,2023-11-07T03:16:09.517,Rejected
CVE-2020-13020,2022-01-14T17:15:10.127,2023-11-07T03:16:09.280,Rejected
CVE-2020-13077,2022-01-14T17:15:12.507,2023-11-07T03:16:23.720,Rejected
CVE-2020-13061,2022-01-14T17:15:11.797,2023-11-07T03:16:19.663,Rejected
CVE-2020-13036,2022-01-14T17:15:10.757,2023-11-07T03:16:13.393,Rejected
CVE-2020-13041,2022-01-14T17:15:10.953,2023-11-07T03:16:14.613,Rejected
CVE-2020-13016,2022-01-14T17:15:09.957,2023-11-07T03:16:08.287,Rejected
CVE-2020-13000,2021-06-11T22:15:11.983,2023-11-07T03:16:04.050,Rejected
CVE-2020-13057,2022-01-14T17:15:11.617,2023-11-07T03:16:18.690,Rejected
CVE-2020-13082,2022-01-14T17:15:12.717,2023-11-07T03:16:24.937,Rejected
CVE-2020-13031,2022-01-14T17:15:10.560,2023-11-07T03:16:12.160,Rejected
CVE-2020-13089,2022-01-14T17:15:13.017,2023-11-07T03:16:26.790,Rejected
CVE-2020-13066,2022-01-14T17:15:12.020,2023-11-07T03:16:21.030,Rejected
CVE-2020-13070,2022-01-14T17:15:12.203,2023-11-07T03:16:21.993,Rejected
CVE-2020-13027,2022-01-14T17:15:10.403,2023-11-07T03:16:11.033,Rejected
CVE-2020-13085,2022-01-14T17:15:12.847,2023-11-07T03:16:25.720,Rejected
CVE-2020-13050,2022-01-14T17:15:11.330,2023-11-07T03:16:16.940,Rejected
CVE-2020-13007,2021-06-11T22:15:12.210,2023-11-07T03:16:06.040,Rejected
CVE-2020-13011,2022-01-14T17:15:09.747,2023-11-07T03:16:07.020,Rejected
CVE-2020-13046,2022-01-14T17:15:11.167,2023-11-07T03:16:15.940,Rejected
CVE-2020-13047,2022-01-14T17:15:11.207,2023-11-07T03:16:16.180,Rejected
CVE-2020-13010,2022-01-14T17:15:09.700,2023-11-07T03:16:06.760,Rejected
CVE-2020-13006,2021-06-11T22:15:12.177,2023-11-07T03:16:05.703,Rejected
CVE-2020-13051,2022-01-14T17:15:11.370,2023-11-07T03:16:17.207,Rejected
CVE-2020-13084,2022-01-14T17:15:12.807,2023-11-07T03:16:25.473,Rejected
CVE-2020-13026,2022-01-14T17:15:10.367,2023-11-07T03:16:10.763,Rejected
CVE-2020-13071,2022-01-14T17:15:12.247,2023-11-07T03:16:22.233,Rejected
CVE-2020-13088,2022-01-14T17:15:12.977,2023-11-07T03:16:26.547,Rejected
CVE-2020-13067,2022-01-14T17:15:12.070,2023-11-07T03:16:21.273,Rejected
CVE-2020-13030,2022-01-14T17:15:10.520,2023-11-07T03:16:11.780,Rejected
CVE-2020-13048,2022-01-14T17:15:11.247,2023-11-07T03:16:16.447,Rejected
CVE-2020-13009,2021-06-11T22:15:12.277,2023-11-07T03:16:06.520,Rejected
CVE-2020-13025,2022-01-14T17:15:10.327,2023-11-07T03:16:10.510,Rejected
CVE-2020-13072,2022-01-14T17:15:12.290,2023-11-07T03:16:22.473,Rejected
CVE-2020-13064,2022-01-14T17:15:11.927,2023-11-07T03:16:20.517,Rejected
CVE-2020-13033,2022-01-14T17:15:10.637,2023-11-07T03:16:12.640,Rejected
CVE-2020-13044,2022-01-14T17:15:11.080,2023-11-07T03:16:15.413,Rejected
CVE-2020-13013,2022-01-14T17:15:09.833,2023-11-07T03:16:07.510,Rejected
CVE-2020-13005,2021-06-11T22:15:12.143,2023-11-07T03:16:05.457,Rejected
CVE-2020-13052,2022-01-14T17:15:11.410,2023-11-07T03:16:17.453,Rejected
CVE-2020-13029,2022-01-14T17:15:10.480,2023-11-07T03:16:11.537,Rejected
CVE-2020-13068,2022-01-14T17:15:12.117,2023-11-07T03:16:21.513,Rejected
CVE-2020-13087,2022-01-14T17:15:12.933,2023-11-07T03:16:26.300,Rejected
CVE-2020-13069,2022-01-14T17:15:12.163,2023-11-07T03:16:21.753,Rejected
CVE-2020-13086,2022-01-14T17:15:12.890,2023-11-07T03:16:26.043,Rejected
CVE-2020-13028,2022-01-14T17:15:10.443,2023-11-07T03:16:11.297,Rejected
CVE-2020-13053,2022-01-14T17:15:11.450,2023-11-07T03:16:17.700,Rejected
CVE-2020-13004,2021-06-11T22:15:12.113,2023-11-07T03:16:05.103,Rejected
CVE-2020-13012,2022-01-14T17:15:09.790,2023-11-07T03:16:07.267,Rejected
CVE-2020-13045,2022-01-14T17:15:11.123,2023-11-07T03:16:15.683,Rejected
CVE-2020-13032,2022-01-14T17:15:10.597,2023-11-07T03:16:12.393,Rejected
CVE-2020-13065,2022-01-14T17:15:11.973,2023-11-07T03:16:20.760,Rejected
CVE-2020-13073,2022-01-14T17:15:12.333,2023-11-07T03:16:22.710,Rejected
CVE-2020-13024,2022-01-14T17:15:10.287,2023-11-07T03:16:10.263,Rejected
CVE-2020-13008,2021-06-11T22:15:12.243,2023-11-07T03:16:06.277,Rejected
CVE-2020-13049,2022-01-14T17:15:11.290,2023-11-07T03:16:16.697,Rejected
CVE-2020-13042,2022-01-14T17:15:10.997,2023-11-07T03:16:14.910,Rejected
CVE-2020-13015,2022-01-14T17:15:09.917,2023-11-07T03:16:08.020,Rejected
CVE-2020-13003,2021-06-11T22:15:12.083,2023-11-07T03:16:04.827,Rejected
CVE-2020-13054,2022-01-14T17:15:11.490,2023-11-07T03:16:17.947,Rejected
CVE-2020-13078,2022-01-14T17:15:12.547,2023-11-07T03:16:23.970,Rejected
CVE-2020-13081,2022-01-14T17:15:12.677,2023-11-07T03:16:24.693,Rejected
CVE-2020-13039,2022-01-14T17:15:10.873,2023-11-07T03:16:14.123,Rejected
CVE-2020-13019,2022-01-14T17:15:10.087,2023-11-07T03:16:09.037,Rejected
CVE-2020-13058,2022-01-14T17:15:11.663,2023-11-07T03:16:18.937,Rejected
CVE-2020-13023,2022-01-14T17:15:10.247,2023-11-07T03:16:10.010,Rejected
CVE-2020-13074,2022-01-14T17:15:12.377,2023-11-07T03:16:22.977,Rejected
CVE-2020-13062,2022-01-14T17:15:11.843,2023-11-07T03:16:19.903,Rejected
CVE-2020-13035,2022-01-14T17:15:10.717,2023-11-07T03:16:13.147,Rejected
CVE-2020-13034,2022-01-14T17:15:10.677,2023-11-07T03:16:12.900,Rejected
CVE-2020-13063,2022-01-14T17:15:11.887,2023-11-07T03:16:20.167,Rejected
CVE-2020-13075,2022-01-14T17:15:12.417,2023-11-07T03:16:23.233,Rejected
CVE-2020-13022,2022-01-14T17:15:10.207,2023-11-07T03:16:09.763,Rejected
CVE-2020-13059,2022-01-14T17:15:11.707,2023-11-07T03:16:19.180,Rejected
CVE-2020-13018,2022-01-14T17:15:10.043,2023-11-07T03:16:08.787,Rejected
CVE-2020-13038,2022-01-14T17:15:10.837,2023-11-07T03:16:13.870,Rejected
CVE-2020-13080,2022-01-14T17:15:12.633,2023-11-07T03:16:24.450,Rejected
CVE-2020-13079,2022-01-14T17:15:12.590,2023-11-07T03:16:24.207,Rejected
CVE-2020-13055,2022-01-14T17:15:11.533,2023-11-07T03:16:18.193,Rejected
CVE-2020-13002,2021-06-11T22:15:12.050,2023-11-07T03:16:04.540,Rejected
CVE-2020-13014,2022-01-14T17:15:09.877,2023-11-07T03:16:07.750,Rejected
CVE-2020-13043,2022-01-14T17:15:11.040,2023-11-07T03:16:15.157,Rejected
CVE-2020-35539,2022-10-17T16:15:15.230,2023-11-07T03:21:58.370,Rejected
CVE-2020-35515,2022-08-23T20:15:08.253,2023-11-07T03:21:56.430,Rejected
CVE-2020-35528,2022-09-01T18:15:08.690,2023-11-07T03:21:57.743,Rejected
CVE-2020-35529,2022-09-01T18:15:08.730,2023-11-07T03:21:57.980,Rejected
CVE-2020-35526,2022-09-01T18:15:08.593,2023-11-07T03:21:57.483,Rejected
CVE-2020-35588,2022-12-07T08:15:09.107,2023-11-07T03:21:59.303,Rejected
CVE-2020-35520,2022-08-24T16:15:08.820,2023-11-07T03:21:56.940,Rejected
CVE-2020-35536,2022-08-31T16:15:08.917,2023-11-07T03:21:58.293,Rejected
CVE-2020-35541,2021-09-21T20:15:07.643,2023-11-07T03:21:58.650,Rejected
CVE-2020-35516,2022-08-23T20:15:08.297,2023-11-07T03:21:56.683,Rejected
CVE-2020-35500,2021-02-15T21:15:13.203,2023-11-07T03:21:55.970,Rejected
CVE-2020-35540,2021-09-21T20:15:07.573,2023-11-07T03:21:58.410,Rejected
CVE-2020-35537,2022-08-31T16:15:08.983,2023-11-07T03:21:58.327,Rejected
CVE-2020-5102,2021-01-06T17:15:23.217,2023-11-07T03:23:35.867,Rejected
CVE-2020-5114,2021-01-06T20:15:13.177,2023-11-07T03:23:38.930,Rejected
CVE-2020-5118,2021-01-06T20:15:13.363,2023-11-07T03:23:39.890,Rejected
CVE-2020-5122,2021-01-06T20:15:13.550,2023-11-07T03:23:40.853,Rejected
CVE-2020-5123,2021-01-06T20:15:13.597,2023-11-07T03:23:41.097,Rejected
CVE-2020-5119,2021-01-06T20:15:13.410,2023-11-07T03:23:40.130,Rejected
CVE-2020-5115,2021-01-06T20:15:13.223,2023-11-07T03:23:39.170,Rejected
CVE-2020-5103,2021-01-06T17:15:23.310,2023-11-07T03:23:36.103,Rejected
CVE-2020-5108,2021-01-06T20:15:12.893,2023-11-07T03:23:37.417,Rejected
CVE-2020-5124,2021-01-06T20:15:13.643,2023-11-07T03:23:41.387,Rejected
CVE-2020-5104,2021-01-06T17:15:23.373,2023-11-07T03:23:36.420,Rejected
CVE-2020-5112,2021-01-06T20:15:13.080,2023-11-07T03:23:38.430,Rejected
CVE-2020-5128,2021-01-06T20:15:13.817,2023-11-07T03:23:42.360,Rejected
CVE-2020-5113,2021-01-06T20:15:13.127,2023-11-07T03:23:38.683,Rejected
CVE-2020-5105,2021-01-06T18:15:16.637,2023-11-07T03:23:36.670,Rejected
CVE-2020-5125,2021-01-06T20:15:13.690,2023-11-07T03:23:41.640,Rejected
CVE-2020-5109,2021-01-06T20:15:12.940,2023-11-07T03:23:37.657,Rejected
CVE-2020-5126,2021-01-06T20:15:13.737,2023-11-07T03:23:41.877,Rejected
CVE-2020-5110,2021-01-06T20:15:12.987,2023-11-07T03:23:37.900,Rejected
CVE-2020-5106,2021-01-06T18:15:16.700,2023-11-07T03:23:36.913,Rejected
